ID,ID_Measure,MeasureDate,ID_Item,BallsName,MillName,Gross,Tare,Net,Operator,Field1
39281,6,9/4/2025,74,ф 80 polski,7,2000,0,2000,Илиев,
39282,7,9/4/2025,104,ф 80 polski,10,2120,0,2120,Илиев,
39283,8,9/4/2025,114,ф 80 polski,11,1770,0,1770,Илиев,
39284,1,9/4/2025,57,ф 80 stomana,5,3610,0,3610,Иван,
39285,1,9/5/2025,4,ф 60 stomanaD,21,2010,0,2010,Додов,
39286,2,9/5/2025,3,ф 30 ukraina,22,2980,0,2980,Додов,
39287,1,9/6/2025,126,ф 80 stomana,12,2120,0,2120,Додов,
39288,2,9/6/2025,26,ф 80 stomana,2,2220,0,2220,Додов,
39289,3,9/6/2025,36,ф 80 stomana,3,2360,0,2360,Додов,
39290,1,9/6/2025,17,ф 80 ispanski,1,1990,0,1990,Цветомир,
39291,2,9/6/2025,74,ф 80 polski,7,1990,0,1990,Цветомир,
39292,3,9/6/2025,88,ф 80 ispanski,8,2000,0,2000,Цветомир,
39293,4,9/6/2025,104,ф 80 polski,10,1990,0,1990,Цветомир,
39294,1,9/6/2025,56,ф 80 stomana,5,2170,0,2170,Цветомир,
39295,1,9/7/2025,126,ф 80 stomana,12,2010,0,2010,Пейо,
39296,2,9/7/2025,26,ф 80 stomana,2,2130,0,2130,Пейо,
39297,3,9/7/2025,57,ф 80 stomana,5,2080,0,2080,Пейо,
39298,1,9/7/2025,74,ф 80 polski,7,2020,0,2020,Цветомир,
39299,2,9/7/2025,17,ф 80 ispanski,1,2000,0,2000,Цветомир,
39300,3,9/7/2025,47,ф 80 ispanski,4,2000,0,2000,Цветомир,
39301,4,9/7/2025,88,ф 80 ispanski,8,1990,0,1990,Цветомир,
39302,5,9/7/2025,104,ф 80 polski,10,2000,0,2000,Цветомир,
39303,1,9/8/2025,126,ф 80 stomana,12,1860,0,1860,Иван,
39304,2,9/8/2025,26,ф 80 stomana,2,1970,0,1970,Иван,
39305,3,9/8/2025,36,ф 80 stomana,3,2220,0,2220,Иван,
39306,4,9/8/2025,57,ф 80 stomana,5,2260,0,2260,Иван,
39307,5,9/8/2025,66,ф 80 stomana,6,2060,0,2060,Иван,
39308,1,9/8/2025,3,ф 30 ukraina,22,3050,0,3050,Иван,
39309,2,9/8/2025,4,ф 60 stomanaD,21,2020,0,2020,Иван,
39310,1,9/8/2025,17,ф 80 ispanski,1,1990,0,1990,Николай,
39311,2,9/8/2025,47,ф 80 ispanski,4,1990,0,1990,Николай,
39312,3,9/8/2025,88,ф 80 ispanski,8,2000,0,2000,Николай,
39313,4,9/8/2025,97,ф 80 ispanski,9,2000,0,2000,Николай,
39314,5,9/8/2025,74,ф 80 polski,7,1990,0,1990,Николай,
39315,6,9/8/2025,104,ф 80 polski,10,1990,0,1990,Николай,
39316,1,9/9/2025,126,ф 80 stomana,12,2290,0,2290,Пейо,
39317,2,9/9/2025,26,ф 80 stomana,2,2050,0,2050,Пейо,
39318,3,9/9/2025,36,ф 80 stomana,3,1990,0,1990,Пейо,
39319,4,9/9/2025,57,ф 80 stomana,5,2260,0,2260,Пейо,
39320,1,9/9/2025,66,ф 80 stomana,6,2220,0,2220,Пейо,
39321,2,9/9/2025,114,ф 80 polski,11,3980,0,3980,Пейо,
39322,1,9/9/2025,104,ф 80 polski,10,2000,0,2000,Цветомир,
39323,2,9/9/2025,17,ф 80 ispanski,1,1990,0,1990,Цветомир,
39324,3,9/9/2025,47,ф 80 ispanski,4,1990,0,1990,Цветомир,
39325,4,9/9/2025,88,ф 80 ispanski,8,2000,0,2000,Цветомир,
39326,5,9/9/2025,97,ф 80 ispanski,9,2000,0,2000,Цветомир,
39327,6,9/9/2025,74,ф 80 polski,7,4000,0,4000,Цветомир,
39328,1,9/10/2025,126,ф 80 stomana,12,2260,0,2260,Цветомир,
39329,2,9/10/2025,26,ф 80 stomana,2,2140,0,2140,Цветомир,
39330,3,9/10/2025,36,ф 80 stomana,3,2150,0,2150,Цветомир,
39331,4,9/10/2025,56,ф 80 stomana,5,2070,0,2070,Цветомир,
39332,1,9/10/2025,66,ф 80 stomana,6,2460,0,2460,Цветомир,
39333,1,9/10/2025,17,ф 80 ispanski,1,1990,0,1990,Николай,
39334,2,9/10/2025,47,ф 80 ispanski,4,1990,0,1990,Николай,
39335,3,9/10/2025,88,ф 80 ispanski,8,1990,0,1990,Николай,
39336,4,9/10/2025,97,ф 80 ispanski,9,1990,0,1990,Николай,
39337,5,9/10/2025,74,ф 80 polski,7,1990,0,1990,Николай,
39338,6,9/10/2025,104,ф 80 polski,10,1990,0,1990,Николай,
39339,1,9/11/2025,126,ф 80 stomana,12,2140,0,2140,Цветомир,
39340,2,9/11/2025,26,ф 80 stomana,2,2280,0,2280,Цветомир,
39341,3,9/11/2025,36,ф 80 stomana,3,2220,0,2220,Цветомир,
39342,4,9/11/2025,56,ф 80 stomana,5,2200,0,2200,Цветомир,
39343,5,9/11/2025,66,ф 80 stomana,6,2320,0,2320,Цветомир,
39344,1,9/11/2025,4,ф 60 stomanaD,21,2010,0,2010,Цветомир,
39345,2,9/11/2025,3,ф 30 ukraina,22,2970,0,2970,Цветомир,
39346,1,9/11/2025,17,ф 80 ispanski,1,2050,0,2050,Мирослав,
39347,2,9/11/2025,47,ф 80 ispanski,4,2040,0,2040,Мирослав,
39348,3,9/11/2025,88,ф 80 ispanski,8,2030,0,2030,Мирослав,
39349,4,9/11/2025,97,ф 80 ispanski,9,2030,0,2030,Мирослав,
39350,5,9/11/2025,74,ф 80 polski,7,2000,0,2000,Мирослав,
39351,6,9/11/2025,104,ф 80 polski,10,2000,0,2000,Мирослав,
39352,7,9/11/2025,114,ф 80 polski,11,1950,0,1950,Мирослав,
39353,1,9/12/2025,126,ф 80 stomana,12,2220,0,2220,Цветомир,
39354,2,9/12/2025,26,ф 80 stomana,2,2340,0,2340,Цветомир,
39355,3,9/12/2025,36,ф 80 stomana,3,2200,0,2200,Цветомир,
39356,4,9/12/2025,56,ф 80 stomana,5,2330,0,2330,Цветомир,
39357,5,9/12/2025,66,ф 80 stomana,6,2530,0,2530,Цветомир,
39358,1,9/12/2025,17,ф 80 ispanski,1,1990,0,1990,Мирослав,
39359,2,9/12/2025,47,ф 80 ispanski,4,1790,0,1790,Мирослав,
39360,3,9/12/2025,88,ф 80 ispanski,8,3000,0,3000,Мирослав,
39361,4,9/12/2025,97,ф 80 ispanski,9,2000,0,2000,Мирослав,
39362,5,9/12/2025,74,ф 80 polski,7,2000,0,2000,Мирослав,
39363,6,9/12/2025,104,ф 80 polski,10,2010,0,2010,Мирослав,
39364,1,9/13/2025,126,ф 80 stomana,12,2150,0,2150,Николай,
39365,2,9/13/2025,26,ф 80 stomana,2,2110,0,2110,Николай,
39366,3,9/13/2025,36,ф 80 stomana,3,2260,0,2260,Николай,
39367,4,9/13/2025,56,ф 80 stomana,5,2290,0,2290,Николай,
39368,5,9/13/2025,66,ф 80 stomana,6,2310,0,2310,Николай,
39369,1,9/13/2025,74,ф 80 polski,7,2000,0,2000,Светлин,
39370,2,9/13/2025,104,ф 80 polski,10,2230,0,2230,Светлин,
39371,3,9/13/2025,17,ф 80 ispanski,1,1990,0,1990,Светлин,
39372,4,9/13/2025,47,ф 80 ispanski,4,2000,0,2000,Светлин,
39373,5,9/13/2025,88,ф 80 ispanski,8,2000,0,2000,Светлин,
39374,6,9/13/2025,97,ф 80 ispanski,9,1990,0,1990,Светлин,
39375,7,9/13/2025,114,ф 80 polski,11,2000,0,2000,Светлин,
39381,1,9/14/2025,126,ф 80 stomana,12,3850,0,3850,Петко,
39382,2,9/14/2025,26,ф 80 stomana,2,3680,0,3680,Петко,
39383,3,9/14/2025,36,ф 80 stomana,3,3720,0,3720,Петко,
39384,4,9/14/2025,56,ф 80 stomana,5,3640,0,3640,Петко,
39385,5,9/14/2025,66,ф 80 stomana,6,3880,0,3880,Петко,
39386,1,9/14/2025,17,ф 80 ispanski,1,3960,0,3960,Димитър,
39387,2,9/14/2025,47,ф 80 ispanski,4,4000,0,4000,Димитър,
39388,3,9/14/2025,88,ф 80 ispanski,8,3960,0,3960,Димитър,
39389,4,9/14/2025,97,ф 80 ispanski,9,3970,0,3970,Димитър,
39390,5,9/14/2025,74,ф 80 polski,7,3990,0,3990,Димитър,
39391,6,9/14/2025,114,ф 80 polski,11,3980,0,3980,Димитър,
39392,,9/15/2025,4,ф 60 stomanaD,21,2000,0,2000,Николай,
39393,,9/15/2025,3,ф 30 ukraina,22,3030,0,3030,Николай,
39394,1,9/16/2025,126,ф 80 stomana,12,3760,0,3760,Светлин,
39395,2,9/16/2025,26,ф 80 stomana,2,3810,0,3810,Светлин,
39396,3,9/16/2025,36,ф 80 stomana,3,3700,0,3700,Светлин,
39397,4,9/16/2025,56,ф 80 stomana,5,4390,0,4390,Светлин,
39398,5,9/16/2025,66,ф 80 stomana,6,3950,0,3950,Светлин,
39399,1,9/16/2025,74,ф 80 polski,7,3980,0,3980,Светлин,
39400,2,9/16/2025,17,ф 80 ispanski,1,4060,0,4060,Светлин,
39401,3,9/16/2025,47,ф 80 ispanski,4,4100,0,4100,Светлин,
39402,4,9/16/2025,88,ф 80 ispanski,8,4040,0,4040,Светлин,
39403,5,9/16/2025,97,ф 80 ispanski,9,4040,0,4040,Светлин,
39404,1,9/18/2025,126,ф 80 stomana,12,4080,0,4080,Цветомир,
39405,2,9/18/2025,26,ф 80 stomana,2,4280,0,4280,Цветомир,
39406,3,9/18/2025,36,ф 80 stomana,3,4170,0,4170,Цветомир,
39407,4,9/18/2025,56,ф 80 stomana,5,4030,0,4030,Цветомир,
39408,5,9/18/2025,66,ф 80 stomana,6,2350,0,2350,Цветомир,
39409,1,9/18/2025,74,ф 80 polski,7,3900,0,3900,Светлин,
39410,1,9/18/2025,47,ф 80 ispanski,4,4000,0,4000,Светлин,
39411,2,9/18/2025,88,ф 80 ispanski,8,4000,0,4000,Светлин,
39412,3,9/18/2025,97,ф 80 ispanski,9,4000,0,4000,Светлин,
39413,4,9/18/2025,114,ф 80 polski,11,3980,0,3980,Светлин,
39414,,9/18/2025,17,ф 80 ispanski,1,4000,0,4000,Светлин,
39415,1,9/18/2025,4,ф 60 stomanaD,21,2010,0,2010,Светлин,
39416,2,9/18/2025,3,ф 30 ukraina,22,2020,0,2020,Светлин,
39417,1,9/20/2025,126,ф 80 stomana,12,2070,0,2070,Касерес,
39418,2,9/20/2025,26,ф 80 stomana,2,2090,0,2090,Касерес,
39419,3,9/20/2025,36,ф 80 stomana,3,1980,0,1980,Касерес,
39420,4,9/20/2025,56,ф 80 stomana,5,2060,0,2060,Касерес,
39421,1,9/20/2025,17,ф 80 ispanski,1,2000,0,2000,Цветомир,
39422,2,9/20/2025,47,ф 80 ispanski,4,2110,0,2110,Цветомир,
39423,3,9/20/2025,74,ф 80 polski,7,2000,0,2000,Цветомир,
39424,4,9/20/2025,88,ф 80 ispanski,8,2000,0,2000,Цветомир,
39425,5,9/20/2025,97,ф 80 ispanski,9,2000,0,2000,Цветомир,
39426,6,9/20/2025,114,ф 80 polski,11,2470,0,2470,Цветомир,
39427,7,9/20/2025,104,ф 80 polski,10,3990,0,3990,Цветомир,
39428,1,9/21/2025,126,ф 80 stomana,12,2030,0,2030,Банджи,
39429,2,9/21/2025,26,ф 80 stomana,2,2080,0,2080,Банджи,
39430,3,9/21/2025,36,ф 80 stomana,3,2000,0,2000,Банджи,
39431,4,9/21/2025,56,ф 80 stomana,5,1990,0,1990,Банджи,
39432,5,9/21/2025,66,ф 80 stomana,6,2090,0,2090,Банджи,
39433,1,9/21/2025,17,ф 80 ispanski,1,3000,0,3000,Цветомир,
39434,2,9/21/2025,17,ф 80 ispanski,1,2000,0,2000,Цветомир,
39435,3,9/21/2025,47,ф 80 ispanski,4,4000,0,4000,Цветомир,
39436,4,9/21/2025,88,ф 80 ispanski,8,4000,0,4000,Цветомир,
39437,5,9/21/2025,97,ф 80 ispanski,9,4000,0,4000,Цветомир,
39438,6,9/21/2025,104,ф 80 polski,10,3000,0,3000,Цветомир,
39439,1,9/21/2025,74,ф 80 polski,7,3000,0,3000,Цветомир,
39440,2,9/21/2025,114,ф 80 polski,11,4000,0,4000,Цветомир,
39441,3,9/21/2025,104,ф 80 polski,10,2000,0,2000,Цветомир,
39442,2,9/21/2025,74,ф 80 polski,7,2000,0,2000,Цветомир,
39443,1,9/22/2025,126,ф 80 stomana,12,2290,0,2290,Пейо,
39444,2,9/22/2025,26,ф 80 stomana,2,2230,0,2230,Пейо,
39445,3,9/22/2025,36,ф 80 stomana,3,2340,0,2340,Пейо,
39446,4,9/22/2025,57,ф 80 stomana,5,2190,0,2190,Пейо,
39447,5,9/22/2025,66,ф 80 stomana,6,2120,0,2120,Пейо,
39448,1,9/22/2025,3,ф 30 ukraina,22,2920,0,2920,Пейо,
39449,2,9/22/2025,4,ф 60 stomanaD,21,3040,0,3040,Пейо,
39450,1,9/23/2025,126,ф 80 stomana,12,2470,0,2470,Иван,
39451,2,9/23/2025,26,ф 80 stomana,2,2200,0,2200,Иван,
39452,3,9/23/2025,36,ф 80 stomana,3,2260,0,2260,Иван,
39453,4,9/23/2025,57,ф 80 stomana,5,2150,0,2150,Иван,
39454,5,9/23/2025,66,ф 80 stomana,6,2200,0,2200,Иван,
39455,1,9/23/2025,17,ф 80 ispanski,1,1990,0,1990,Димитър,
39456,2,9/23/2025,47,ф 80 ispanski,4,1980,0,1980,Димитър,
39457,3,9/23/2025,88,ф 80 ispanski,8,1980,0,1980,Димитър,
39458,4,9/23/2025,97,ф 80 ispanski,9,1980,0,1980,Димитър,
39459,5,9/23/2025,74,ф 80 polski,7,2000,0,2000,Димитър,
39460,6,9/23/2025,104,ф 80 polski,10,2010,0,2010,Димитър,
39461,1,9/24/2025,126,ф 80 stomana,12,2350,0,2350,Пейо,
39462,2,9/24/2025,26,ф 80 stomana,2,2390,0,2390,Пейо,
39463,3,9/24/2025,36,ф 80 stomana,3,2320,0,2320,Пейо,
39464,4,9/24/2025,57,ф 80 stomana,5,2320,0,2320,Пейо,
39465,5,9/24/2025,66,ф 80 stomana,6,2260,0,2260,Пейо,
39466,1,9/24/2025,17,ф 80 ispanski,1,1990,0,1990,Николай,
39467,2,9/24/2025,47,ф 80 ispanski,4,1990,0,1990,Николай,
39468,3,9/24/2025,88,ф 80 ispanski,8,1990,0,1990,Николай,
39469,4,9/24/2025,97,ф 80 ispanski,9,1990,0,1990,Николай,
39470,5,9/24/2025,74,ф 80 polski,7,1990,0,1990,Николай,
39471,6,9/24/2025,104,ф 80 polski,10,1990,0,1990,Николай,
39472,7,9/24/2025,114,ф 80 polski,11,2000,0,2000,Николай,
39473,1,9/25/2025,126,ф 80 stomana,12,3030,0,3030,Цветомир,
39474,2,9/25/2025,26,ф 80 stomana,2,3160,0,3160,Цветомир,
39475,3,9/25/2025,36,ф 80 stomana,3,3080,0,3080,Цветомир,
39476,4,9/25/2025,56,ф 80 stomana,5,3320,0,3320,Цветомир,
39477,5,9/25/2025,66,ф 80 stomana,6,3540,0,3540,Цветомир,
39478,1,9/25/2025,4,ф 60 stomanaD,21,3010,0,3010,Цветомир,
39479,2,9/25/2025,3,ф 30 ukraina,22,2880,0,2880,Цветомир,
39480,1,9/25/2025,17,ф 80 ispanski,1,3020,0,3020,Николай,
39481,2,9/25/2025,47,ф 80 ispanski,4,3030,0,3030,Николай,
39482,3,9/25/2025,88,ф 80 ispanski,8,3030,0,3030,Николай,
39483,4,9/25/2025,97,ф 80 ispanski,9,3030,0,3030,Николай,
39484,5,9/25/2025,74,ф 80 polski,7,2990,0,2990,Николай,
39485,6,9/25/2025,104,ф 80 polski,10,3000,0,3000,Николай,
39486,7,9/25/2025,114,ф 80 polski,11,3000,0,3000,Николай,
39487,1,9/26/2025,126,ф 80 stomana,12,3360,0,3360,Цветомир,
39488,2,9/26/2025,26,ф 80 stomana,2,3530,0,3530,Цветомир,
39489,3,9/26/2025,36,ф 80 stomana,3,3500,0,3500,Цветомир,
39490,4,9/26/2025,56,ф 80 stomana,5,3510,0,3510,Цветомир,
39491,5,9/26/2025,66,ф 80 stomana,6,3200,0,3200,Цветомир,
39497,1,9/26/2025,17,ф 80 ispanski,1,3000,0,3000,Светлин,
39498,2,9/26/2025,47,ф 80 ispanski,4,3000,0,3000,Светлин,
39499,3,9/26/2025,88,ф 80 ispanski,8,3000,0,3000,Светлин,
39500,4,9/26/2025,97,ф 80 ispanski,9,3000,0,3000,Светлин,
39501,5,9/26/2025,74,ф 80 polski,7,2990,0,2990,Светлин,
39502,6,9/26/2025,104,ф 80 polski,10,3000,0,3000,Светлин,
39503,1,9/27/2025,126,ф 80 stomana,12,2220,0,2220,Цветомир,
39504,2,9/27/2025,26,ф 80 stomana,2,2330,0,2330,Цветомир,
39505,3,9/27/2025,36,ф 80 stomana,3,2330,0,2330,Цветомир,
39506,4,9/27/2025,56,ф 80 stomana,5,2320,0,2320,Цветомир,
39507,5,9/27/2025,66,ф 80 stomana,6,2290,0,2290,Цветомир,
39508,1,9/27/2025,17,ф 80 ispanski,1,2000,0,2000,Мирослав,
39509,2,9/27/2025,47,ф 80 ispanski,4,2000,0,2000,Мирослав,
39510,3,9/27/2025,88,ф 80 ispanski,8,2000,0,2000,Мирослав,
39511,4,9/27/2025,97,ф 80 ispanski,9,2000,0,2000,Мирослав,
39512,5,9/27/2025,74,ф 80 polski,7,2000,0,2000,Мирослав,
39513,6,9/27/2025,104,ф 80 polski,10,3000,0,3000,Мирослав,
39514,7,9/27/2025,114,ф 80 polski,11,2000,0,2000,Мирослав,
39516,1,9/28/2025,126,ф 80 stomana,12,2360,0,2360,Николай,
39517,2,9/28/2025,26,ф 80 stomana,2,1950,0,1950,Николай,
39518,3,9/28/2025,36,ф 80 stomana,3,2180,0,2180,Николай,
39519,4,9/28/2025,56,ф 80 stomana,5,2110,0,2110,Николай,
39520,5,9/28/2025,66,ф 80 stomana,6,2090,0,2090,Николай,
39521,1,9/28/2025,104,ф 80 polski,10,2000,0,2000,Светлин,
39522,2,9/28/2025,74,ф 80 polski,7,2010,0,2010,Светлин,
39523,1,9/28/2025,97,ф 80 ispanski,9,2000,0,2000,Светлин,
39524,2,9/28/2025,88,ф 80 ispanski,8,2000,0,2000,Светлин,
39525,3,9/28/2025,47,ф 80 ispanski,4,2000,0,2000,Светлин,
39526,4,9/28/2025,17,ф 80 ispanski,1,2000,0,2000,Светлин,
39527,1,9/29/2025,126,ф 80 stomana,12,3420,0,3420,Петко,
39528,2,9/29/2025,26,ф 80 stomana,2,3830,0,3830,Петко,
39529,3,9/29/2025,3,ф 30 ukraina,22,3020,0,3020,Петко,
39530,4,9/29/2025,4,ф 60 stomanaD,21,3010,0,3010,Петко,
39531,,9/29/2025,36,ф 80 stomana,3,3870,0,3870,Петко,
39532,,9/29/2025,56,ф 80 stomana,5,4010,0,4010,Петко,
39533,,9/29/2025,66,ф 80 stomana,6,4080,0,4080,Петко,
39534,1,9/29/2025,74,ф 80 polski,7,4190,0,4190,Касерес,
39535,2,9/29/2025,104,ф 80 polski,10,3950,0,3950,Касерес,
39536,3,9/29/2025,17,ф 80 ispanski,1,4000,0,4000,Касерес,
39537,4,9/29/2025,47,ф 80 ispanski,4,4000,0,4000,Касерес,
39538,5,9/29/2025,88,ф 80 ispanski,8,4000,0,4000,Касерес,
39539,6,9/29/2025,97,ф 80 ispanski,9,4000,0,4000,Касерес,
39540,7,9/29/2025,114,ф 80 polski,11,3900,0,3900,Касерес,
39541,1,10/1/2025,66,ф 80 stomana,6,2000,0,2000,Мирослав,
39542,1,10/1/2025,56,ф 80 stomana,5,2030,0,2030,Мирослав,
39543,2,10/1/2025,36,ф 80 stomana,3,2140,0,2140,Мирослав,
39544,3,10/1/2025,126,ф 80 stomana,12,1990,0,1990,Мирослав,
39545,1,10/1/2025,74,ф 80 polski,7,2000,0,2000,Марио,
39546,2,10/1/2025,104,ф 80 polski,10,2000,0,2000,Марио,
39547,3,10/1/2025,17,ф 80 ispanski,1,2000,0,2000,Марио,
39548,4,10/1/2025,47,ф 80 ispanski,4,2000,0,2000,Марио,
39549,5,10/1/2025,88,ф 80 ispanski,8,2000,0,2000,Марио,
39550,6,10/1/2025,97,ф 80 ispanski,9,2000,0,2000,Марио,
39551,1,10/2/2025,126,ф 80 stomana,12,2120,0,2120,Светлин,
39552,1,10/2/2025,36,ф 80 stomana,3,2110,0,2110,Светлин,
39553,2,10/2/2025,57,ф 80 stomana,5,2200,0,2200,Светлин,
39554,3,10/2/2025,66,ф 80 stomana,6,2220,0,2220,Светлин,
39555,1,10/2/2025,17,ф 80 ispanski,1,2000,0,2000,Иван Петровски,
39556,2,10/2/2025,47,ф 80 ispanski,4,2000,0,2000,Иван Петровски,
39557,3,10/2/2025,88,ф 80 ispanski,8,2000,0,2000,Иван Петровски,
39558,4,10/2/2025,97,ф 80 ispanski,9,2000,0,2000,Иван Петровски,
39559,5,10/2/2025,104,ф 80 polski,10,2010,0,2010,Иван Петровски,
39560,6,10/2/2025,74,ф 80 polski,7,2010,0,2010,Иван Петровски,
39561,1,10/3/2025,66,ф 80 stomana,6,2010,0,2010,Мирослав,
39562,2,10/3/2025,56,ф 80 stomana,5,2000,0,2000,Мирослав,
39563,3,10/3/2025,36,ф 80 stomana,3,1910,0,1910,Мирослав,
39564,4,10/3/2025,26,ф 80 stomana,2,1960,0,1960,Мирослав,
39565,5,10/3/2025,126,ф 80 stomana,12,2070,0,2070,Мирослав,
39566,1,10/3/2025,4,ф 60 stomanaD,21,2020,0,2020,Касерес,
39567,2,10/3/2025,3,ф 30 ukraina,22,3030,0,3030,Касерес,
39568,1,10/3/2025,17,ф 80 ispanski,1,2000,0,2000,Иван Петровски,
39569,2,10/3/2025,47,ф 80 ispanski,4,2000,0,2000,Иван Петровски,
39570,3,10/3/2025,74,ф 80 polski,7,2000,0,2000,Иван Петровски,
39571,4,10/3/2025,104,ф 80 polski,10,2000,0,2000,Иван Петровски,
39572,5,10/3/2025,88,ф 80 ispanski,8,3990,0,3990,Иван Петровски,
39573,6,10/3/2025,97,ф 80 ispanski,9,4000,0,4000,Иван Петровски,
39574,7,10/4/2025,126,ф 80 stomana,12,2060,0,2060,Марио,
39575,1,10/4/2025,26,ф 80 stomana,2,2120,0,2120,Марио,
39576,2,10/4/2025,36,ф 80 stomana,3,2090,0,2090,Марио,
39577,3,10/4/2025,56,ф 80 stomana,5,2010,0,2010,Марио,
39578,4,10/4/2025,66,ф 80 stomana,6,2100,0,2100,Марио,
39579,1,10/4/2025,17,ф 80 ispanski,1,2000,0,2000,Иван,
39580,2,10/4/2025,47,ф 80 ispanski,4,2000,0,2000,Иван,
39581,3,10/4/2025,74,ф 80 polski,7,2000,0,2000,Иван,
39582,4,10/4/2025,104,ф 80 polski,10,3000,0,3000,Иван,
39583,1,10/5/2025,126,ф 80 stomana,12,3610,0,3610,Марио,
39584,2,10/5/2025,26,ф 80 stomana,2,3870,0,3870,Марио,
39585,3,10/5/2025,36,ф 80 stomana,3,3880,0,3880,Марио,
39586,1,10/5/2025,56,ф 80 stomana,5,3800,0,3800,Марио,
39587,2,10/5/2025,66,ф 80 stomana,6,4050,0,4050,Марио,
39588,1,10/5/2025,4,ф 60 stomanaD,21,2020,0,2020,Марио,
39589,2,10/5/2025,3,ф 30 ukraina,22,3250,0,3250,Марио,
39590,1,10/5/2025,74,ф 80 polski,7,3990,0,3990,Цветомир,
39591,2,10/5/2025,17,ф 80 ispanski,1,4000,0,4000,Цветомир,
39592,3,10/5/2025,47,ф 80 ispanski,4,4000,0,4000,Цветомир,
39593,4,10/5/2025,88,ф 80 ispanski,8,4010,0,4010,Цветомир,
39594,5,10/5/2025,104,ф 80 polski,10,3990,0,3990,Цветомир,
39595,6,10/5/2025,114,ф 80 polski,11,3980,0,3980,Цветомир,
39596,1,10/6/2025,126,ф 80 stomana,12,4070,0,4070,Цветомир,
39597,2,10/6/2025,26,ф 80 stomana,2,4100,0,4100,Цветомир,
39598,3,10/6/2025,36,ф 80 stomana,3,4240,0,4240,Цветомир,
39599,4,10/6/2025,56,ф 80 stomana,5,4080,0,4080,Цветомир,
39600,5,10/6/2025,66,ф 80 stomana,6,4630,0,4630,Цветомир,
39601,1,10/6/2025,17,ф 80 ispanski,1,3980,0,3980,Цветомир,
39602,2,10/6/2025,47,ф 80 ispanski,4,3980,0,3980,Цветомир,
39603,3,10/6/2025,88,ф 80 ispanski,8,4090,0,4090,Цветомир,
39604,1,10/7/2025,74,ф 80 polski,7,3980,0,3980,Светлин,
39605,2,10/7/2025,104,ф 80 polski,10,3990,0,3990,Светлин,
39606,1,10/8/2025,88,ф 80 ispanski,8,3980,0,3980,Петко,
39607,2,10/8/2025,97,ф 80 ispanski,9,3970,0,3970,Петко,
39608,1,10/9/2025,126,ф 80 stomana,12,2060,0,2060,Христо,
39609,2,10/9/2025,26,ф 80 stomana,2,2200,0,2200,Христо,
39610,3,10/9/2025,36,ф 80 stomana,3,2150,0,2150,Христо,
39611,4,10/9/2025,56,ф 80 stomana,5,2080,0,2080,Христо,
39612,5,10/9/2025,66,ф 80 stomana,6,2070,0,2070,Христо,
39613,1,10/9/2025,4,ф 60 stomanaD,21,3040,0,3040,Христо,
39614,2,10/9/2025,3,ф 30 ukraina,22,3000,0,3000,Христо,
39615,6,10/9/2025,17,ф 80 ispanski,1,1990,0,1990,Петко,
39616,7,10/9/2025,47,ф 80 ispanski,4,2000,0,2000,Петко,
39617,8,10/9/2025,97,ф 80 ispanski,9,3990,0,3990,Петко,
39618,9,10/9/2025,74,ф 80 polski,7,1990,0,1990,Петко,
39619,10,10/9/2025,104,ф 80 polski,10,3010,0,3010,Петко,
39620,11,10/9/2025,114,ф 80 polski,11,1980,0,1980,Петко,
39621,1,10/10/2025,126,ф 80 stomana,12,2340,0,2340,Цветомир,
39622,2,10/10/2025,26,ф 80 stomana,2,2260,0,2260,Цветомир,
39623,1,10/10/2025,56,ф 80 stomana,5,2250,0,2250,Цветомир,
39624,1,10/10/2025,66,ф 80 stomana,6,2310,0,2310,Цветомир,
39625,1,10/10/2025,17,ф 80 ispanski,1,2000,0,2000,Петко,
39626,2,10/10/2025,47,ф 80 ispanski,4,2000,0,2000,Петко,
39627,3,10/10/2025,88,ф 80 ispanski,8,2000,0,2000,Петко,
39628,4,10/10/2025,97,ф 80 ispanski,9,2000,0,2000,Петко,
39629,5,10/10/2025,74,ф 80 polski,7,2000,0,2000,Петко,
39630,6,10/10/2025,104,ф 80 polski,10,2000,0,2000,Петко,
39631,1,10/11/2025,126,ф 80 stomana,12,2320,0,2320,Цветомир,
39632,2,10/11/2025,26,ф 80 stomana,2,2110,0,2110,Цветомир,
